num,code,code_5,nom,nom_maj,code_wil
638,1728,17028,Zaafrane,ZAAFRANE,17
639,1729,17029,Deldoul,DELDOUL,17
640,1730,17030,Ain El Ibel,AIN EL IBEL,17
641,1731,17031,Ain Oussera,AIN OUESSARA,17
642,1732,17032,Benhar,BENHAR,17
643,1733,17033,Hassi Fedoul,HASSI FDOUL,17
644,1734,17034,Amourah,AMOURA,17
645,1735,17035,Ain Fekka,AIN FEKKA,17
646,1736,17036,Tadmit,TADMIT,17
647,1801,18001,Jijel,JIJEL,18
648,1802,18002,Erraguene,ERRAGUENE,18
649,1803,18003,El Aouana,EL AOUANA,18
650,1804,18004,Ziama Mansouria,ZIAMA MANSOURIA,18
651,1805,18005,Taher,TAHER,18
652,1806,18006,Emir Abdelkader,EMIR ABDELKADER,18
653,1807,18007,Chekfa,CHEKFA,18
654,1808,18008,Chahna,CHAHNA,18
655,1809,18009,El Milia,EL MILIA,18
656,1810,18010,Sidi Maarouf,SIDI MAAROUF,18
657,1811,18011,Settara,SETTARA,18
658,1812,18012,El Ancer,EL ANCER,18
659,1813,18013,Sidi Abdelaziz,SIDI ABDELAZIZ,18
660,1814,18014,Kaous,KAOUS,18
661,1815,18015,Chebbala Milat,CHEBBALA MILAT,18
662,1816,18016,Bouraoui Belhadef,BOURAOUI BELHADEF,18
663,1817,18017,Djmila,DJMILA,18
664,1818,18018,Selma Ben Ziada,SELMA BEN ZIADA,18
665,1819,18019,Boussif Ouled Akseur,BOUSSIF OULED AKSEUR,18
666,1820,18020,El Kennar Nouchfi,EL KENNAR NOUCHFI,18
667,1821,18021,Ouled Yahia Khadrouche,OULED YAHIA KHADROUCHE,18
668,1822,18022,Boudria Beni Yadjis,BOUDRIA BENI YADJIS,18
669,1823,18023,Kimir Oued Adjoul,KIMIR OUED ADJOUL,18
670,1824,18024,Texenna,TEXENNA,18
671,1825,18025,Djemaa Beni Habibi,DJEMAA BENI HABIBI,18
672,1826,18026,Bordj Taher,BORDJ TAHER,18
673,1827,18027,Ouled Rabah,OULED RABAH,18
674,1828,18028,Oudjana,OUDJANA,18
675,1901,19001,Setif,SETIF,19
676,1902,19002,Ain El Kebira,AIN EL KEBIRA,19
677,1903,19003,Beni Aziz,BENI AZIZ,19
678,1904,19004,Ouled Sidi Ahmed,OULED SIDI AHMED,19
679,1905,19005,Boutaleb,BOUTALEB,19
680,1906,19006,Ain Roua,AIN ROUA,19
681,1907,19007,Draa Kebila,DRAA KEBILA,19
682,1908,19008,Bir El Arch,BIR EL ARCH,19
683,1909,19009,Beni Chebana,BENI CHEBANA,19
684,1910,19010,Ouled Tebben,OULED TEBBEN,19
685,1911,19011,Hamma,HAMMA,19
686,1912,19012,Maaouia,MAAOUIA,19
687,1913,19013,Ain Legraj,AIN LAGRADJ,19
688,1914,19014,Ain Abessa,AIN ABESSA,19
689,1915,19015,Dehamcha,DEHAMCHA,19
690,1916,19016,Babor,BABOR,19
691,1917,19017,Guidjel,GUIDJEL,19
692,1918,19018,Ain Lahdjar,AIN LAHDJAR,19
693,1919,19019,Bousselam,BOUSSELAM,19
694,1920,19020,El Eulma,EL EULMA,19
695,1921,19021,Djemila,DJEMILA,19
696,1922,19022,Beni Ouartilane,BENI OUARTILANE,19
697,1923,19023,Rosfa,ROSFA,19
698,1924,19024,Ouled Addouane,OULED ADDOUANE,19
699,1925,19025,Belaa,BELLAA,19
700,1926,19026,Ain Arnat,AIN ARNAT,19
701,1927,19027,Amoucha,AMOUCHA,19
702,1928,19028,Ain Oulmane,AIN OULMANE,19
703,1929,19029,Beidha Bordj,BEIDHA BORDJ,19
704,1930,19030,Bouandas,BOUANDAS,19
705,1931,19031,Bazer Sakhra,BAZER SAKRA,19
706,1932,19032,Hammam Skhouna,HAMMAM SKHOUNA,19
707,1933,19033,Mezloug,MEZLOUG,19
708,1934,19034,Bir Haddada,BIR HADDADA,19
709,1935,19035,Serdj El Ghoul,SERDJ EL GHOUL,19
710,1936,19036,Harbil,HARBIL,19
711,1937,19037,El Ouricia,EL OURICIA,19
712,1938,19038,Tizi Nbechar,TIZI NBECHAR,19
713,1939,19039,Salah Bey,SALAH BEY,19
714,1940,19040,Ain Azal,AIN AZAL,19
715,1941,19041,Guenzet Tassameurt,GUENZET TASSAMEURT,19
716,1942,19042,Tala Ifacene,TALA IFACENE,19
717,1943,19043,Bougaa,BOUGAA,19
718,1944,19044,Beni Fouda,BENI FOUDA,19
719,1945,19045,Tachouda,TACHOUDA,19
720,1946,19046,Beni Mouhli,BENI MOUHLI,19
721,1947,19047,Ouled Sabor,OULED SABOR,19
722,1948,19048,Guellal,GUELLAL,19
723,1949,19049,Ain Sebt,AIN SEBT,19
724,1950,19050,Hammam Guergour,HAMMAM GUERGOUR,19
725,1951,19051,Mzada,MZADA,19
726,1952,19052,Ksar El Abtal,KSAR EL ABTAL,19
727,1953,19053,Beni Hocine,BENI HOCINE,19
728,1954,19054,Ait Tizi,AIT TIZI,19
729,1955,19055,Maouklane,MAOUKLANE,19
730,1956,19056,Guelta Zerka,GUELTA ZERGA,19
731,1957,19057,Oued El Bared,OUED EL BARED,19
732,1958,19058,Taya,TAYA,19
733,1959,19059,El Ouldja,EL OUELDJA,19
734,1960,19060,Tella,TELLA,19
735,2001,20001,Saida,SAIDA,20
736,2002,20002,Doui Thabet,DOUI THABET,20
737,2003,20003,Ain El Hadjar,AIN EL HADJAR,20
738,2004,20004,Ouled Khaled,OULED KHALED,20
739,2005,20005,Moulay Larbi,MOULAY LARBI,20
740,2006,20006,Youb,YOUB,20
741,2007,20007,Hounet,HOUNET,20
742,2008,20008,Sidi Amar,SIDI AMAR,20
743,2009,20009,Sidi Boubekeur,SIDI BOUBEKEUR,20
744,2010,20010,El Hassasna,EL HASSASNA,20
745,2011,20011,Maamora,MAAMORA,20
746,2012,20012,Sidi Ahmed,SIDI AHMED,20
747,2013,20013,Ain Sekhouna,AIN SKHOUNA,20
748,2014,20014,Ouled Brahim,OULED BRAHIM,20
749,2015,20015,Tircine,TIRCINE,20
750,2016,20016,Ain Soltane,AIN SOLTANE,20
751,2101,21001,Skikda,SKIKDA,21
752,2102,21002,Ain Zouit,AIN ZOUIT,21
753,2103,21003,El Hadaiek,EL HADAIEK,21
754,2104,21004,Azzaba,AZZABA,21
755,2105,21005,Djendel Saadi Mohamed,DJENDEL SAADI MOHAMED,21
756,2106,21006,Ain Cherchar,AIN CHERCHAR,21
757,2107,21007,Bekkouche Lakhdar,BEKKOUCHE LAKHDAR,21
758,2108,21008,Ben Azzouz,BEN AZZOUZ,21
759,2109,21009,Es Sebt,ES SEBT,21
760,2110,21010,Collo,COLLO,21
761,2111,21011,Beni Zid,BENI ZID,21
762,2112,21012,Kerkera,KERKERA,21
763,2113,21013,Ouled Attia,OULED ATTIA,21
764,2114,21014,Oued Zhour,OUED ZHOUR,21
765,2115,21015,Zitouna,ZITOUNA,21
766,2116,21016,El Harrouch,EL HARROUCH,21
767,2117,21017,Zerdezas,ZERDEZAS,21
768,2118,21018,Ouled Hebaba,OULED HEBABA,21
769,2119,21019,Sidi Mezghiche,SIDI MEZGHICHE,21
770,2120,21020,Emdjez Edchich,EMDJEZ EDCHICH,21
771,2121,21021,Beni Oulbane,BENI OULBANE,21
772,2122,21022,Ain Bouziane,AIN BOUZIANE,21
773,2123,21023,Ramdane Djamel,RAMDANE DJAMEL,21
774,2124,21024,Beni Bachir,BENI BACHIR,21
775,2125,21025,Salah Bouchaour,SALAH BOUCHAOUR,21
776,2126,21026,Tamalous,TAMALOUS,21
777,2127,21027,Ain Kechra,AIN KECHRA,21
778,2128,21028,Oum Toub,OUM TOUB,21
779,2129,21029,Bir El Ouiden,BIR EL OUIDEN,21
780,2130,21030,Fil Fila,FIL FILA,21
781,2131,21031,Cheraia,CHERAIA,21
782,2132,21032,Kanoua,KANOUA,21
783,2133,21033,El Ghedir,EL GHEDIR,21
784,2134,21034,Bouchtata,BOUCHTATA,21
785,2135,21035,Ouldja Boulbellout,OULDJA BOULBELLOUT,21
786,2136,21036,Kheng Mayoum,KHENG MAYOUM,21
787,2137,21037,El Marsa,EL MARSA,21
788,2138,21038,Hamadi Krouma,HAMADI KROUMA,21
789,2201,22001,Sidi Bel Abbes,SIDI BEL ABBES,22
790,2202,22002,Tessala,TESSALA,22
791,2203,22003,Sidi Brahim,SIDI BRAHIM,22
792,2204,22004,Mostefa Ben Brahim,MOSTEFA BEN BRAHIM,22
793,2205,22005,Telagh,TELAGH,22
794,2206,22006,Mezaourou,MEZAOUROU,22
795,2207,22007,Boukhanafis,BOUKANEFIS,22
796,2208,22008,Sidi Ali Boussidi,SIDI ALI BOUSSIDI,22
797,2209,22009,Bedrabine El Mokrani,BEDRABINE EL MOKRANI,22
798,2210,22010,Marhoum,MARHOUM,22
799,2211,22011,Tafissour,TAFISSOUR,22
800,2212,22012,Amarnas,AMARNAS,22
801,2213,22013,Tilmouni,TILMOUNI,22
802,2214,22014,Sidi Lahcene,SIDI LAHCENE,22
803,2215,22015,Ain Thrid,AIN THRID,22
804,2216,22016,Makedra,MAKEDRA,22
805,2217,22017,Tenira,TENIRA,22
806,2218,22018,Moulay Slissen,MOULAY SLISSEN,22
807,2219,22019,El Hacaiba,EL HACAIBA,22
808,2220,22020,Hassi Zehana,HASSI ZAHANA,22
809,2221,22021,Tabia,TABIA,22
810,2222,22022,Merine,MERINE,22
811,2223,22023,Ras El Ma,RAS EL MA,22
812,2224,22024,Ain Tindamine,AIN TINDAMINE,22
813,2225,22025,Ain Kada,AIN KADA,22
814,2226,22026,Mcid,MCID,22
815,2227,22027,Sidi Khaled,SIDI KHALED,22
816,2228,22028,Ain El Berd,AIN EL BERD,22
817,2229,22029,Sfissef,SFISEF,22
818,2230,22030,Ain Adden,AIN ADDEN,22
819,2231,22031,Oued Taourira,OUED TAOURIRA,22
820,2232,22032,Dhaya,DHAYA,22
821,2233,22033,Zerouala,ZEROUALA,22
822,2234,22034,Lamtar,LAMTAR,22
823,2235,22035,Sidi Chaib,SIDI CHAIB,22
824,2236,22036,Sidi Daho,SIDI DAHO,22
825,2237,22037,Oued Sbaa,OUED SBAA,22
826,2238,22038,Boudjebaa El Bordj,BOUDJEBAA EL BORDJ,22
827,2239,22039,Sehala Thaoura,SEHALA THAOURA,22
828,2240,22040,Sidi Yacoub,SIDI YACOUB,22
829,2241,22041,Sidi Hamadouche,SIDI HAMADOUCHE,22
830,2242,22042,Belarbi,BELARBI,22
831,2243,22043,Oued Sefioun,OUED SEFIOUN,22
832,2244,22044,Teghalimet,TEGHALIMET,22
833,2245,22045,Ben Badis,BEN BADIS,22
834,2246,22046,Sidi Ali Benyoub,SIDI ALI BENYOUB,22
835,2247,22047,Chetouane Belaila,CHETOUANE BELAILA,22
836,2248,22048,Bir El Hammam,BIR EL HMAM,22
837,2249,22049,Taoudmout,TAOUDMOUT,22
838,2250,22050,Redjem Demouche,REDJEM DEMMOUCHE,22
839,2251,22051,Benachiba Chelia,BENACHIBA CHELIA,22
840,2252,22052,Hassi Dahou,HASSI DAHO,22
841,2301,23001,Annaba,ANNABA,23
842,2302,23002,Berrahel,BERRAHEL,23
843,2303,23003,El Hadjar,EL HADJAR,23
844,2304,23004,Eulma,EULMA,23
845,2305,23005,El Bouni,EL BOUNI,23
846,2306,23006,Oued El Aneb,OUED EL ANEB,23
847,2307,23007,Cheurfa,CHEURFA,23
848,2308,23008,Seraidi,SERAIDI,23
849,2309,23009,Ain Berda,AIN BERDA,23
850,2310,23010,Chetaibi,CHETAIBI,23
851,2311,23011,Sidi Amer,SIDI AMER,23
852,2312,23012,Treat,TREAT,23
853,2401,24001,Guelma,GUELMA,24
854,2402,24002,Nechmaya,NECHMAYA,24
855,2403,24003,Bouati Mahmoud,BOUATI MAHMOUD,24
856,2404,24004,Oued Zenati,OUED ZENATI,24
857,2405,24005,Tamlouka,TAMLOUKA,24
858,2406,24006,Oued Fragha,OUED FRAGHA,24
859,2407,24007,Ain Sandel,AIN SANDEL,24
860,2408,24008,Ras El Agba,RAS EL AGBA,24
861,2409,24009,Dahouara,DAHOUARA,24
862,2410,24010,Belkheir,BELKHEIR,24
863,2411,24011,Bendjerrah,BENDJERRAH,24
864,2412,24012,Bouhamdane,BOUHAMDANE,24
865,2413,24013,Ain Makhlouf,AIN MAKHLOUF,24
866,2414,24014,Ain Ben Beida,AIN BEN BEIDA,24
867,2415,24015,Khezara,KHEZARA,24
868,2416,24016,Beni Mezline,BENI MEZLINE,24
869,2417,24017,Bou Hachana,BOUHACHANA,24
870,2418,24018,Guelaat Bousbaa,GUELAAT BOUSBAA,24
871,2419,24019,Hammam Debagh,HAMMAM DEBAGH,24
872,2420,24020,El Fedjoudj,EL FEDJOUDJ,24
873,2421,24021,Bordj Sabat,BORDJ SABATH,24
874,2422,24022,Hamman Nbail,HAMMAM NBAIL,24
875,2423,24023,Ain Larbi,AIN LARBI,24
876,2424,24024,Medjez Amar,MEDJEZ AMAR,24
877,2425,24025,Bouchegouf,BOUCHEGOUF,24
878,2426,24026,Heliopolis,HELIOPOLIS,24
879,2427,24027,Houari Boumedienne,HOUARI BOUMEDIENE,24
880,2428,24028,Roknia,ROKNIA,24
881,2429,24029,Salaoua Announa,SELIAOUA ANNOUNA,24
882,2430,24030,Medjez Sfa,MEDJEZ SFA,24
883,2431,24031,Boumahra Ahmed,BOUMAHRA AHMED,24
884,2432,24032,Ain Reggada,AIN REGGADA,24
885,2433,24033,Oued Cheham,OUED CHEHAM,24
886,2434,24034,Djeballah Khemissi,DJEBALLAH KHEMISSI,24
887,2501,25001,Constantine,CONSTANTINE,25
888,2502,25002,Hamma Bouziane,HAMMA BOUZIANE,25
889,2503,25003,Ben Badis,BEN BADIS,25
890,2504,25004,Zighoud Youcef,ZIGHOUD YOUCEF,25
891,2505,25005,Didouche Mourad,DIDOUCHE MOURAD,25
892,2506,25006,El Khroub,EL KHROUB,25
893,2507,25007,Ain Abid,AIN ABID,25
894,2508,25008,Beni Hamidene,BENI HAMIDENE,25
895,2509,25009,Ouled Rahmoune,OULED RAHMOUN,25
896,2510,25010,Ain Smara,AIN SMARA,25
897,2511,25011,Mesaoud Boudjeriou,MESAOUD BOUDJERIOU,25
898,2512,25012,Ibn Ziad,IBN ZIAD,25
899,2601,26001,Medea,MEDEA,26
900,2602,26002,Ouzera,OUZERA,26
901,2603,26003,Ouled Maaref,OULED MAAREF,26
902,2604,26004,Ain Boucif,AIN BOUCIF,26
903,2605,26005,Aissaouia,AISSAOUIA,26
904,2606,26006,Ouled Deide,OULED DEIDE,26
905,2607,26007,El Omaria,EL OMARIA,26
906,2608,26008,Derrag,DERRAG,26
907,2609,26009,El Guelbelkebir,EL GUELBELKEBIR,26
908,2610,26010,Bouaiche,BOUAICHE,26
909,2611,26011,Mezerena,MEZRENNA,26
910,2612,26012,Ouled Brahim,OULED BRAHIM,26
911,2613,26013,Tizi Mahdi,TIZI MAHDI,26
912,2614,26014,Sidi Ziane,SIDI ZIANE,26
913,2615,26015,Tamesguida,TAMESGUIDA,26
914,2616,26016,El Hamdania,EL HAMDANIA,26
915,2617,26017,Kef Lakhdar,KEF LAKHDAR,26
916,2618,26018,Chelalet El Adhaoura,CHELLALAT EL ADHAOURA,26
917,2619,26019,Bouskene,BOUSKENE,26
918,2620,26020,Rebaia,REBAIA,26
919,2621,26021,Bouchrahil,BOUCHRAHIL,26
920,2622,26022,Ouled Hellal,OULED HELLAL,26
921,2623,26023,Tafraout,TAFRAOUT,26
922,2624,26024,Baata,BAATA,26
923,2625,26025,Boghar,BOGHAR,26
924,2626,26026,Sidi Naamane,SIDI NAAMANE,26
925,2627,26027,Ouled Bouachra,OULED BOUACHRA,26
926,2628,26028,Sidi Zahar,SIDI ZAHAR,26
927,2629,26029,Oued Harbil,OUED HARBIL,26
928,2630,26030,Benchicao,BEN CHICAO,26
929,2631,26031,Sidi Damed,SIDI DAMED,26
930,2632,26032,Aziz,AZIZ,26
931,2633,26033,Souagui,SOUAGUI,26
932,2634,26034,Zoubiria,ZOUBIRIA,26
933,2635,26035,Ksar El Boukhari,KSAR EL BOUKHARI,26
934,2636,26036,El Azizia,EL AZIZIA,26
935,2637,26037,Djouab,DJOUAB,26
936,2638,26038,Chahbounia,CHAHBOUNIA,26
937,2639,26039,Meghraoua,MAGHRAOUA,26
938,2640,26040,Cheniguel,CHENIGUEL,26
939,2641,26041,Ain Ouksir,AIN OUKSIR,26
940,2642,26042,Oum El Djalil,OUM EL DJALIL,26
941,2643,26043,Ouamri,OUAMRI,26
942,2644,26044,Si Mahdjoub,SI MAHDJOUB,26
943,2645,26045,Tlatet Eddoair,TLATET ED DOUAIR,26
944,2646,26046,Beni Slimane,BENI SLIMANE,26
945,2647,26047,Berrouaghia,BERROUAGHIA,26
946,2648,26048,Seghouane,SEGHOUANE,26
947,2649,26049,Mfatha,MFATHA,26
948,2650,26050,Mihoub,MIHOUB,26
949,2651,26051,Boughezoul,BOUGHZOUL,26
950,2652,26052,Tablat,TABLAT,26
951,2653,26053,Deux Bassins,DEUX BASSINS,26
952,2654,26054,Draa Essamar,DRAA ESSMAR,26
953,2655,26055,Sidi Errabia,SIDI ERRABIA,26
954,2656,26056,Bir Ben Laabed,BIR BEN ABED,26
955,2657,26057,El Ouinet,EL AOUINET,26
956,2658,26058,Ouled Antar,OULED ANTAR,26
957,2659,26059,Bouaichoune,BOUAICHOUNE,26
958,2660,26060,Hannacha,HANNACHA,26
959,2661,26061,Sedraia,SEDRAIA,26
960,2662,26062,Moudjebeur,MOUDJEBEUR,26
961,2663,26063,Khams Djouamaa,KHAMS DJOUAMAA,26
962,2664,26064,Saneg,SANEG,26
963,2701,27001,Mostaganem,MOSTAGANEM,27
964,2702,27002,Sayada,SAYADA,27
965,2703,27003,Fornaka,FORNAKA,27
966,2704,27004,Stidia,STIDIA,27
967,2705,27005,Ain Nouissy,AIN NOUISSI,27
968,2706,27006,Hassi Maameche,HASSI MAAMECHE,27
969,2707,27007,Ain Tadles,AIN TEDLES,27
970,2708,27008,Sour,SOUR,27
971,2709,27009,Oued El Kheir,OUED EL KHEIR,27
972,2710,27010,Sidi Belattar,SIDI BELATTAR,27
973,2711,27011,Kheiredine,KHEIR EDDINE,27
974,2712,27012,Sidi Ali,SIDI ALI,27
975,2713,27013,Abdelmalek Ramdane,ABDELMALEK RAMDANE,27
976,2714,27014,Hadjadj,HADJADJ,27
977,2715,27015,Nekmaria,NEKMARIA,27
978,2716,27016,Sidi Lakhdar,SIDI LAKHDAR,27
979,2717,27017,Achaacha,ACHAACHA,27
980,2718,27018,Khadra,KHADRA,27
981,2719,27019,Bouguirat,BOUGUIRAT,27
982,2720,27020,Sirat,SIRAT,27
983,2721,27021,Ain Sidi Cherif,AIN SIDI CHERIF,27
984,2722,27022,Mesra,MESRA,27
985,2723,27023,Mansourah,MANSOURAH,27
986,2724,27024,Souaflia,SOUAFLIA,27
987,2725,27025,Ouled Boughalem,OULED BOUGHALEM,27
988,2726,27026,Ouled Maallah,OULED MAALAH,27
989,2727,27027,Mezghrane,MEZAGHRANE,27
990,2728,27028,Ain Boudinar,AIN BOUDINAR,27
991,2729,27029,Tazgait,TAZGAIT,27
992,2730,27030,Safsaf,SAFSAF,27
993,2731,27031,Touahria,TOUAHRIA,27
994,2732,27032,El Hassiane,EL HESSIANE,27
995,2801,28001,Msila,MSILA,28
996,2802,28002,Maadid,MAADID,28
997,2803,28003,Hammam Dhalaa,HAMMAM DHALAA,28
998,2804,28004,Ouled Derradj,OULED DERRADJ,28
999,2805,28005,Tarmount,TARMOUNT,28
1000,2806,28006,Mtarfa,MTARFA,28
1001,2807,28007,Khoubana,KHOUBANA,28
1002,2808,28008,Mcif,MCIF,28
1003,2809,28009,Chellal,CHELLAL,28
1004,2810,28010,Ouled Madhi,OULED MADHI,28
1005,2811,28011,Magra,MAGRA,28
1006,2812,28012,Berhoum,BERHOUM,28
1007,2813,28013,Ain Khadra,AIN KHADRA,28
1008,2814,28014,Ouled Addi Guebala,OULED ADDI GUEBALA,28
1009,2815,28015,Belaiba,BELAIBA,28
1010,2816,28016,Sidi Aissa,SIDI AISSA,28
1011,2817,28017,Ain El Hadjel,AIN EL HADJEL,28
1012,2818,28018,Sidi Hadjeres,SIDI HADJERES,28
1013,2819,28019,Ouanougha,OUENOUGHA,28
1014,2820,28020,Bou Saada,BOUSAADA,28
1015,2821,28021,Ouled Sidi Brahim,OULED SIDI BRAHIM,28
1016,2822,28022,Sidi Ameur,SIDI AMEUR,28
1017,2823,28023,Tamsa,TAMSA,28
1018,2824,28024,Ben Srour,BEN SROUR,28
1019,2825,28025,Ouled Slimane,OULED SLIMANE,28
1020,2826,28026,El Houamed,EL HOUAMED,28
1021,2827,28027,El Hamel,EL HAMRI,28
1022,2828,28028,Ouled Mansour,OULED MANSOUR,28
1023,2829,28029,Maarif,MAARIF,28
1024,2830,28030,Dehahna,DEHAHNA,28
1025,2831,28031,Bouti Sayah,BOUTI SAYEH,28
1026,2832,28032,Khettouti Sed El Djir,KHETTOUTI SED EL DJIR,28
1027,2833,28033,Zarzour,ZERZOUR,28
1028,2834,28034,Mohamed Boudiaf,MOHAMED BOUDIAF,28
1029,2835,28035,Benzouh,BENZOUH,28
1030,2836,28036,Bir Foda,BIR FODDA,28
1031,2837,28037,Ain Fares,AIN FARES,28
1032,2838,28038,Sidi Mhamed,SIDI MHAMED,28
1033,2839,28039,Menaa,MENAA,28
1034,2840,28040,Souamaa,SOUMAA,28
1035,2841,28041,Ain El Melh,AIN EL MELH,28
1036,2842,28042,Medjedel,MEDJEDEL,28
1037,2843,28043,Slim,SLIM,28
1038,2844,28044,Ain Errich,AIN ERRICH,28
1039,2845,28045,Beni Ilmane,BENI ILMENE,28
1040,2846,28046,Oultene,OULTENE,28
1041,2847,28047,Djebel Messaad,DJEBEL MESSAAD,28
1042,2901,29001,Mascara,MASCARA,29
1043,2902,29002,Bou Hanifia,BOUHANIFIA,29
1044,2903,29003,Tizi,TIZI,29
1045,2904,29004,Hacine,HACINE,29
1046,2905,29005,Maoussa,MAOUSSA,29
1047,2906,29006,Teghennif,TIGHENNIF,29
1048,2907,29007,El Hachem,EL HACHEM,29
1049,2908,29008,Sidi Kada,SIDI KADA,29
1050,2909,29009,Zelmata,ZELMATA,29
1051,2910,29010,Oued El Abtal,OUED EL ABTAL,29
1052,2911,29011,Ain Ferah,AIN FERAH,29
1053,2912,29012,Ghriss,GHRISS,29
1054,2913,29013,Froha,FROHA,29
1055,2914,29014,Matemore,MATMORE,29
1056,2915,29015,Makdha,MAKDA,29
1057,2916,29016,Sidi Boussaid,SIDI BOUSSAID,29
1058,2917,29017,El Bordj,EL BORDJ,29
1059,2918,29018,Ain Fekan,AIN FEKAN,29
1060,2919,29019,Benian,BENIAN,29
1061,2920,29020,Khalouia,KHALOUIA,29
1062,2921,29021,El Menaouer,EL MENAOUER,29
1063,2922,29022,Oued Taria,OUED TAGHIA,29
1064,2923,29023,Aouf,AOUF,29
1065,2924,29024,Ain Fares,AIN FARES,29
1066,2925,29025,Ain Frass,AIN FRASS,29
1067,2926,29026,Sig,SIG,29
1068,2927,29027,Oggaz,OGGAZ,29
1069,2928,29028,Alaimia,ALAIMIA,29
1070,2929,29029,El Gaada,EL GAADA,29
1071,2930,29030,Zahana,ZAHANA,29
1072,2931,29031,Mohammadia,MOHAMMADIA,29
1073,2932,29032,Sidi Abdelmoumene,SIDI ABDELMOUMENE,29
1074,2933,29033,Ferraguig,FERRAGUIG,29
1075,2934,29034,El Ghomri,EL GHOMRI,29
1076,2935,29035,Sedjerara,SEDJERARA,29
1077,2936,29036,Moctadouz,MOCTADOUZ,29
1078,2937,29037,Bou Henni,BOUHENNI,29
1079,2938,29038,El Gueitna,EL GUEITNA,29
1080,2939,29039,El Mamounia,EL MAMOUNIA,29
1081,2940,29040,El Keurt,EL KEURT,29
1082,2941,29041,Gharrous,GHARROUS,29
1083,2942,29042,Gherdjoum,GUERDJOUM,29
1084,2943,29043,Chorfa,CHORFA,29
1085,2944,29044,Ras El Ain Amirouche,RAS EL AIN AMIROUCHE,29
1086,2945,29045,Nesmot,NESMOTH,29
1087,2946,29046,Sidi Abdeldjebar,SIDI ABDELDJABAR,29
1088,2947,29047,Sehailia,SEHAILIA,29
1089,3001,30001,Ouargla,OUARGLA,30
1090,3002,30002,Ain Beida,AIN BEIDA,30
1091,3003,30003,Ngoussa,NGOUSSA,30
1092,3004,30004,Hassi Messaoud,HASSI MESSAOUD,30
1093,3005,30005,Rouissat,ROUISSAT,30
1094,3006,30006,Balidat Ameur,BALIDAT AMEUR,30
1095,3007,30007,Tebesbest,TEBESBEST,30
1096,3008,30008,Nezla,NEZLA,30
1097,3009,30009,Zaouia El Abidia,ZAOUIA EL ABIDIA,30
1098,3010,30010,Sidi Slimane,SIDI SLIMANE,30
1099,3011,30011,Sidi Khouiled,SIDI KHOUILED,30
1100,3012,30012,Hassi Ben Abdellah,HASSI BEN ABDELLAH,30
1101,3013,30013,Touggourt,TOUGGOURT,30
1102,3014,30014,El Hadjira,EL HADJIRA,30
1103,3015,30015,Taibet,TAIBET,30
1104,3016,30016,Tamacine,TAMACINE,30
1105,3017,30017,Benaceur,BENACEUR,30
1106,3018,30018,Mnaguer,MNAGUER,30
1107,3019,30019,Megarine,MEGARINE,30
1108,3020,30020,El Allia,EL ALLIA,30
1109,3021,30021,El Borma,EL BORMA,30
1110,3101,31001,Oran,ORAN,31
1111,3102,31002,Gdyel,GDYEL,31
1112,3103,31003,Bir El Djir,BIR EL DJIR,31
1113,3104,31004,Hassi Bounif,HASSI BOUNIF,31
1114,3105,31005,Es Senia,ES SENIA,31
1115,3106,31006,Arzew,ARZEW,31
1116,3107,31007,Bethioua,BETHIOUA,31
1117,3108,31008,Marsat El Hadjadj,MARSAT EL HADJADJ,31
1118,3109,31009,Ain Turk,AIN TURK,31
1119,3110,31010,El Ancar,EL ANCOR,31
1120,3111,31011,Oued Tlelat,OUED TLELAT,31
1121,3112,31012,Tafraoui,TAFRAOUI,31
1122,3113,31013,Sidi Chami,SIDI CHAMI,31
1123,3114,31014,Boufatis,BOUFATIS,31
1124,3115,31015,Mers El Kebir,MERS EL KEBIR,31
1125,3116,31016,Bousfer,BOUSFER,31
1126,3117,31017,El Karma,EL KARMA,31
1127,3118,31018,El Braya,EL BRAYA,31
